"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette des ruisseaux"
"0";"Bruant des roseaux"
"0";"Épervier d'Europe"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Goéland argenté"
"0";"Goéland cendré"
"0";"Goéland marin"
"0";"Grande Aigrette"
"0";"Grèbe castagneux"
"0";"Grive litorne"
"0";"Héron cendré"
"0";"Hirondelle de fenêtre"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Pic épeichette"
"0";"Pigeon biset (origine naturelle)"
"0";"Pipit farlouse"
"0";"Râle d'eau"
"0";"Rousserolle verderolle"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tadorne de Belon"
"0";"Traquet motteux"
