"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette printanière"
"0";"Bihoreau gris"
"0";"Bouvreuil pivoine"
"0";"Bruant jaune"
"0";"Bruant ortolan"
"0";"Busard des roseaux"
"0";"Caille des blés"
"0";"Canard souchet"
"0";"Cassenoix moucheté"
"0";"Chevêche d'Athéna"
"0";"Chocard à bec jaune"
"0";"Étourneau sansonnet"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Fuligule nyroca"
"0";"Gélinotte des bois"
"0";"Gobemouche gris"
"0";"Goéland cendré"
"0";"Grand-duc d'Europe"
"0";"Grèbe à cou noir"
"0";"Grimpereau des bois"
"0";"Grive mauvis"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Mésange boréale"
"0";"Milan royal"
"0";"Monticole bleu"
"0";"Pipit farlouse"
"0";"Roitelet à triple bandeau"
"0";"Rollier d'Europe"
"0";"Sarcelle d'été"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
"0";"Vanneau huppé"
"0";"Venturon montagnard"
