"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau variable"
"0";"Busard cendré"
"0";"Canard pilet"
"0";"Chevalier sylvain"
"0";"Circaète Jean-le-Blanc"
"0";"Combattant varié"
"0";"Crabier chevelu"
"0";"Faucon émerillon"
"0";"Fuligule morillon"
"0";"Goéland leucophée"
"0";"Grive litorne"
"0";"Ibis sacré"
"0";"Locustelle tachetée"
"0";"Mésange boréale"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Perdrix rouge"
"0";"Pie-grièche grise"
"0";"Sarcelle d'été"
"0";"Tadorne de Belon"
"0";"Vautour fauve"
"0";"Vautour moine"
