"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bergeronnette printanière"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Effraie des clochers"
"0";"Faisan de Colchide"
"0";"Faucon pèlerin"
"0";"Fauvette babillarde"
"0";"Fauvette passerinette"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Moineau friquet"
"0";"Oedicnème criard"
"0";"Perdrix rouge"
"0";"Petit-duc scops"
"0";"Pouillot siffleur"
"0";"Tarier des prés"
"0";"Vautour fauve"
