"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bihoreau gris"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Bruant jaune"
"0";"Corbeau freux"
"0";"Échasse blanche"
"0";"Effraie des clochers"
"0";"Faucon d'Eléonore"
"0";"Foulque macroule"
"0";"Grande Aigrette"
"0";"Hirondelle de rivage"
"0";"Inséparable de Fischer"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Petit Gravelot"
"0";"Pic de Sharpe"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Tadorne de Belon"
"0";"Talève sultane"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Traquet oreillard"
"0";"Vautour moine"
