"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bruant zizi"
"0";"Busard Saint-Martin"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Corbeau freux"
"0";"Coucou gris"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Goéland cendré"
"0";"Grèbe huppé"
"0";"Hibou moyen-duc"
"0";"Moineau friquet"
"0";"Pic épeichette"
"0";"Pipit des arbres"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Tourterelle des bois"
