"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Canard colvert"
"0";"Chevalier culblanc"
"0";"Chevêche d'Athéna"
"0";"Choucas des tours"
"0";"Corbeau freux"
"0";"Faucon hobereau"
"0";"Fauvette orphée"
"0";"Gélinotte des bois"
"0";"Grand Cormoran"
"0";"Grand-duc d'Europe"
"0";"Hirondelle de rivage"
"0";"Lagopède alpin"
"0";"Moineau friquet"
"0";"Niverolle alpine"
"0";"Perdrix grise"
"0";"Pipit farlouse"
"0";"Pouillot fitis"
"0";"Rossignol philomèle"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tichodrome échelette"
