"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bergeronnette printanière"
"0";"Blongios nain"
"0";"Bouvreuil pivoine"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Butor étoilé"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier sylvain"
"0";"Chevêche d'Athéna"
"0";"Cochevis huppé"
"0";"Engoulevent d'Europe"
"0";"Grand Corbeau"
"0";"Grèbe esclavon"
"0";"Guêpier d'Europe"
"0";"Ibis falcinelle"
"0";"Ibis sacré"
"0";"Oedicnème criard"
"0";"Perruche à collier"
"0";"Phragmite des joncs"
"0";"Pigeon colombin"
"0";"Pluvier doré"
"0";"Pouillot siffleur"
"0";"Rémiz penduline"
"0";"Roitelet huppé"
"0";"Rollier d'Europe"
"0";"Rousserolle effarvatte"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
