frname,lastobs,newcount,oldcount
Barge à queue noire,2017,0,2
Barge rousse,2015,0,3
Bécasseau de Temminck,2010,0,2
Bécasseau minute,2016,0,1
Bécassine sourde,2017,0,7
Bergeronnette flavéole (M.f.flavissima),2017,0,1
Bernache cravant,2017,0,8
Bruant des roseaux,2018,0,11
Busard des roseaux,2018,0,3
Butor étoilé,2018,0,4
Canard mandarin,2018,0,1
Canard pilet,2018,0,11
Chevalier arlequin,2017,0,6
Chevalier sylvain,2017,0,6
Combattant varié,2017,0,7
Coucou geai,2015,0,1
Courlis cendré,2018,0,7
Faisan vénéré,2012,0,1
Garrot à oeil d'or,2015,0,10
Grèbe à cou noir,2013,0,4
Grèbe jougris,2014,0,17
Harle bièvre,2018,0,4
Harle piette,2011,0,2
Milan royal,2018,0,9
Moineau friquet,2015,0,2
Nette rousse,2017,0,6
Pic mar,2015,0,1
Pigeon biset (origine naturelle),2018,0,1
Pluvier argenté,2019,0,1
Pouillot ibérique,2018,0,12
Pouillot siffleur,2013,0,2
Sarcelle d'été,2018,0,6
Sizerin flammé,2018,0,1
Sterne naine,2017,0,2
