"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bernache nonnette"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Chevalier aboyeur"
"0";"Cisticole des joncs"
"0";"Courlis cendré"
"0";"Courlis corlieu"
"0";"Faucon émerillon"
"0";"Goéland cendré"
"0";"Grèbe castagneux"
"0";"Héron pourpré"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Mouette mélanocéphale"
"0";"Oie à tête barrée"
"0";"Ouette d'Egypte"
"0";"Petit Gravelot"
"0";"Rougequeue à front blanc"
"0";"Sarcelle d'été"
"0";"Tadorne de Belon"
