"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bernache nonnette"
"0";"Bondrée apivore"
"0";"Cigogne blanche"
"0";"Circaète Jean-le-Blanc"
"0";"Cygne de Bewick"
"0";"Engoulevent d'Europe"
"0";"Faisan de Colchide"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Goéland cendré"
"0";"Grand-duc d'Europe"
"0";"Harle piette"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Hypolaïs ictérine"
"0";"Locustelle tachetée"
"0";"Mergule nain"
"0";"Merle à plastron"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Petit Gravelot"
"0";"Pic cendré"
"0";"Pigeon colombin"
"0";"Plongeon catmarin"
"0";"Plongeon imbrin"
"0";"Rossignol philomèle"
"0";"Rousserolle verderolle"
"0";"Sarcelle d'été"
"0";"Spatule blanche"
"0";"Sterne pierregarin"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
