"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Canard chipeau"
"0";"Chevêche d'Athéna"
"0";"Cigogne noire"
"0";"Effraie des clochers"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Hibou moyen-duc"
"0";"Mésange huppée"
"0";"Mésange nonnette"
"0";"Petit Gravelot"
"0";"Pic mar"
"0";"Pouillot de Bonelli"
"0";"Rémiz penduline"
"0";"Tarier des prés"
