"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau minute"
"0";"Bécassine des marais"
"0";"Bergeronnette des ruisseaux"
"0";"Bernache cravant"
"0";"Bouscarle de Cetti"
"0";"Bruant jaune"
"0";"Busard des roseaux"
"0";"Calopsitte élégante"
"0";"Canard chipeau"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Grèbe huppé"
"0";"Grive mauvis"
"0";"Grosbec casse-noyaux"
"0";"Merle à plastron"
"0";"Mouette pygmée"
"0";"Mouette tridactyle"
"0";"Oedicnème criard"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Phragmite des joncs"
"0";"Pie-grièche à tête rousse"
"0";"Pigeon colombin"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Rousserolle effarvatte"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
"0";"Tournepierre à collier"
"0";"Vautour fauve"
