"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau minute"
"0";"Bécasseau violet"
"0";"Bergeronnette printanière"
"0";"Butor étoilé"
"0";"Canard mandarin"
"0";"Eider à duvet"
"0";"Fuligule milouinan"
"0";"Fuligule nyroca"
"0";"Garrot à oeil d'or"
"0";"Gobemouche noir"
"0";"Goéland à bec cerclé"
"0";"Goéland bourgmestre"
"0";"Harle piette"
"0";"Hibou moyen-duc"
"0";"Macreuse brune"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Mouette tridactyle"
"0";"Petit Gravelot"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Plongeon catmarin"
"0";"Pouillot à grands sourcils"
"0";"Torcol fourmilier"
