"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Alouette des champs"
"0";"Busard cendré"
"0";"Caille des blés"
"0";"Engoulevent d'Europe"
"0";"Faucon crécerellette"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Fauvette pitchou"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Goéland leucophée"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Grosbec casse-noyaux"
"0";"Mésange noire"
"0";"Pie-grièche écorcheur"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Pouillot fitis"
"0";"Roitelet huppé"
"0";"Rougequeue à front blanc"
"0";"Serin cini"
"0";"Tarier des prés"
