"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Avocette élégante"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bruant des neiges"
"0";"Bruant jaune"
"0";"Busard Saint-Martin"
"0";"Canard pilet"
"0";"Chouette hulotte"
"0";"Crabier chevelu"
"0";"Eider à duvet"
"0";"Faucon d'Eléonore"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Fuligule morillon"
"0";"Garrot à oeil d'or"
"0";"Goéland à bec cerclé"
"0";"Gorgebleue à miroir"
"0";"Grosbec casse-noyaux"
"0";"Guillemot de Troïl"
"0";"Hirondelle de rochers"
"0";"Ibis falcinelle"
"0";"Loriot d'Europe"
"0";"Océanite tempête"
"0";"Oedicnème criard"
"0";"Pie-grièche écorcheur"
"0";"Pigeon colombin"
"0";"Pipit maritime"
"0";"Rémiz penduline"
"0";"Sterne de Dougall"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
