"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette printanière"
"0";"Bernache du Canada"
"0";"Bondrée apivore"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Faisan de Colchide"
"0";"Fauvette babillarde"
"0";"Fauvette grisette"
"0";"Grimpereau des bois"
"0";"Grive mauvis"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Martinet noir"
"0";"Mésange boréale"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Mésange nonnette"
"0";"Moineau friquet"
"0";"Ouette d'Egypte"
"0";"Perruche à collier"
"0";"Pic épeichette"
"0";"Pie-grièche grise"
"0";"Pigeon biset domestique"
"0";"Pigeon colombin"
"0";"Pipit farlouse"
"0";"Rougequeue à front blanc"
"0";"Tarier des prés"
"0";"Tarin des aulnes"
"0";"Tourterelle des bois"
"0";"Tourterelle turque"
"0";"Traquet motteux"
"0";"Verdier d'Europe"
