frname,lastobs,newcount,oldcount
Alouette lulu,2016,0,8
Autour des palombes,2013,0,2
Bergeronnette printanière,2016,0,19
Bruant des roseaux,2016,0,1
Bruant jaune,2013,0,1
Bruant proyer,2016,0,17
Busard cendré,2016,0,1
Choucas des tours,2016,0,2
Cigogne blanche,2010,0,1
Cisticole des joncs,2018,0,12
Cochevis huppé,2016,0,2
Coucou gris,2017,0,14
Engoulevent d'Europe,2013,0,1
Faisan de Colchide,2017,0,11
Fauvette des jardins,2017,0,1
Fauvette grisette,2017,0,23
Fuligule milouin,2017,0,4
Gobemouche gris,2015,0,13
Gobemouche noir,2017,0,3
Goéland leucophée,2016,0,1
Grive musicienne,2017,0,32
Grosbec casse-noyaux,2015,0,1
Guêpier d'Europe,2014,0,1
Hibou des marais,2017,0,4
Hirondelle de fenêtre,2012,0,14
Linotte mélodieuse,2018,0,15
Martin-pêcheur d'Europe,2011,0,4
Milan noir,2018,0,25
Mouette rieuse,2018,0,1
Petit-duc scops,2015,0,5
Pie-grièche écorcheur,2013,0,1
Pigeon biset domestique,2015,0,4
Pigeon colombin,2014,0,1
Pipit des arbres,2016,0,3
Pouillot de Bonelli,2015,0,2
Rougequeue à front blanc,2017,0,3
Serin cini,2015,0,14
Tarier des prés,2017,0,2
Troglodyte mignon,2017,0,50
Vanneau huppé,2018,0,6
