"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Autour des palombes"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant jaune"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Buse pattue"
"0";"Canard chipeau"
"0";"Canard colvert"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Cassenoix moucheté"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier culblanc"
"0";"Chevalier gambette"
"0";"Chevalier sylvain"
"0";"Chevêche d'Athéna"
"0";"Choucas des tours"
"0";"Chouette de Tengmalm"
"0";"Chouette hulotte"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Cisticole des joncs"
"0";"Corbeau freux"
"0";"Courlis cendré"
"0";"Courlis corlieu"
"0";"Cygne tuberculé"
"0";"Effraie des clochers"
"0";"Faucon kobez"
"0";"Faucon pèlerin"
"0";"Fauvette babillarde"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Fauvette orphée"
"0";"Fauvette pitchou"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Gallinule poule-d'eau"
"0";"Gélinotte des bois"
"0";"Gobemouche gris"
"0";"Goéland leucophée"
"0";"Gorgebleue à miroir"
"0";"Grand Cormoran"
"0";"Grand-duc d'Europe"
"0";"Grande Aigrette"
"0";"Grand Tétras"
"0";"Grèbe castagneux"
"0";"Grimpereau des bois"
"0";"Grive mauvis"
"0";"Harle bièvre"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Hypolaïs ictérine"
"0";"Jaseur boréal"
"0";"Locustelle tachetée"
"0";"Loriot d'Europe"
"0";"Marouette ponctuée"
"0";"Martinet à ventre blanc"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange boréale"
"0";"Milan noir"
"0";"Moineau soulcie"
"0";"Monticole bleu"
"0";"Mouette rieuse"
"0";"Perdrix rouge"
"0";"Phragmite des joncs"
"0";"Pie-grièche grise"
"0";"Pie-grièche méridionale"
"0";"Pigeon colombin"
"0";"Pinson du Nord"
"0";"Pipit farlouse"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Râle des genêts"
"0";"Rémiz penduline"
"0";"Roitelet huppé"
"0";"Rousserolle effarvatte"
"0";"Rousserolle verderolle"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Sizerin flammé"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
"0";"Tarin des aulnes"
"0";"Tichodrome échelette"
"0";"Tourterelle des bois"
"0";"Vanneau huppé"
