"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Busard cendré"
"0";"Caille des blés"
"0";"Chevalier culblanc"
"0";"Chevalier gambette"
"0";"Cigogne noire"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Gobemouche noir"
"0";"Goéland brun"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Moineau friquet"
"0";"Mouette mélanocéphale"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Pic épeichette"
"0";"Pie-grièche écorcheur"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Roitelet huppé"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne naine"
"0";"Sterne pierregarin"
"0";"Traquet motteux"
