"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Barge à queue noire"
"0";"Bécasse des bois"
"0";"Bruant fou"
"0";"Canard à collier noir"
"0";"Canard carolin"
"0";"Canard chipeau"
"0";"Canard mandarin"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Chevalier sylvain"
"0";"Cochevis huppé"
"0";"Corbeau freux"
"0";"Coucou geai"
"0";"Courlis cendré"
"0";"Engoulevent d'Europe"
"0";"Faucon émerillon"
"0";"Fauvette des jardins"
"0";"Fauvette passerinette"
"0";"Grive mauvis"
"0";"Héron pourpré"
"0";"Hirondelle de rochers"
"0";"Ibis falcinelle"
"0";"Locustelle tachetée"
"0";"Mésange nonnette"
"0";"Moineau friquet"
"0";"Oie à tête barrée"
"0";"Oie des moissons"
"0";"Pic mar"
"0";"Roitelet huppé"
"0";"Sarcelle d'été"
"0";"Tadorne casarca"
"0";"Torcol fourmilier"
