"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Bécasse des bois"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Canard colvert"
"0";"Chevêche d'Athéna"
"0";"Chouette de Tengmalm"
"0";"Cigogne noire"
"0";"Coucou geai"
"0";"Étourneau sansonnet"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Fauvette des jardins"
"0";"Grand Cormoran"
"0";"Hibou moyen-duc"
"0";"Loriot d'Europe"
"0";"Perdrix rouge"
"0";"Petit-duc scops"
"0";"Pic épeichette"
"0";"Pipit farlouse"
"0";"Pluvier doré"
"0";"Pouillot à grands sourcils"
"0";"Rollier d'Europe"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tarier des prés"
"0";"Tourterelle des bois"
"0";"Tourterelle turque"
"0";"Vautour moine"
