"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bihoreau gris"
"0";"Bondrée apivore"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Corbeau freux"
"0";"Etourneau roselin"
"0";"Faucon pèlerin"
"0";"Fauvette grisette"
"0";"Grosbec casse-noyaux"
"0";"Hypolaïs polyglotte"
"0";"Mésange nonnette"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche écorcheur"
"0";"Pipit spioncelle"
"0";"Serin cini"
"0";"Sterne pierregarin"
"0";"Tarier des prés"
"0";"Tourterelle des bois"
"0";"Vanneau huppé"
