"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasseau variable"
"0";"Bouvreuil pivoine"
"0";"Bruant jaune"
"0";"Butor étoilé"
"0";"Calopsitte élégante"
"0";"Canard carolin"
"0";"Chevalier gambette"
"0";"Chevalier sylvain"
"0";"Circaète Jean-le-Blanc"
"0";"Cochevis huppé"
"0";"Combattant varié"
"0";"Courlis corlieu"
"0";"Échasse blanche"
"0";"Érismature rousse"
"0";"Faucon émerillon"
"0";"Garrot à oeil d'or"
"0";"Goéland cendré"
"0";"Goéland leucophée"
"0";"Grand Gravelot"
"0";"Grive mauvis"
"0";"Grosbec casse-noyaux"
"0";"Guêpier d'Europe"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Nette rousse"
"0";"Petit Gravelot"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Râle d'eau"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'été"
"0";"Tadorne de Belon"
