"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Aigle royal"
"0";"Bec-croisé des sapins"
"0";"Bruant fou"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Caille des blés"
"0";"Chevalier aboyeur"
"0";"Chevalier guignette"
"0";"Cigogne noire"
"0";"Circaète Jean-le-Blanc"
"0";"Faucon hobereau"
"0";"Goéland pontique"
"0";"Grive litorne"
"0";"Locustelle luscinioïde"
"0";"Martinet à ventre blanc"
"0";"Merle à plastron"
"0";"Mouette mélanocéphale"
"0";"Oedicnème criard"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pic cendré"
"0";"Pie-grièche grise"
"0";"Pigeon colombin"
"0";"Pipit rousseline"
"0";"Râle d'eau"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
