"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bruant jaune"
"0";"Bruant ortolan"
"0";"Bruant zizi"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Chardonneret élégant"
"0";"Chouette de Tengmalm"
"0";"Fauvette grisette"
"0";"Grand Cormoran"
"0";"Hibou moyen-duc"
"0";"Hypolaïs polyglotte"
"0";"Martin-pêcheur d'Europe"
"0";"Milan royal"
"0";"Monticole bleu"
"0";"Niverolle alpine"
"0";"Pie-grièche écorcheur"
"0";"Pinson du Nord"
"0";"Pipit farlouse"
"0";"Pouillot fitis"
"0";"Vanneau huppé"
