"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau tacheté"
"0";"Bec-croisé des sapins"
"0";"Bernache du Canada"
"0";"Busard cendré"
"0";"Chevêche d'Athéna"
"0";"Cormoran huppé"
"0";"Érismature rousse"
"0";"Fauvette babillarde"
"0";"Grèbe esclavon"
"0";"Guillemot de Troïl"
"0";"Harle bièvre"
"0";"Ibis blanc"
"0";"Macreuse brune"
"0";"Moineau friquet"
"0";"Panure à moustaches"
"0";"Phalarope à bec étroit"
"0";"Phalarope à bec large"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche écorcheur"
"0";"Pouillot ibérique"
"0";"Pouillot siffleur"
"0";"Sterne de Dougall"
"0";"Sterne de Forster"
