"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bruant fou"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Cochevis huppé"
"0";"Échasse blanche"
"0";"Engoulevent d'Europe"
"0";"Fuligule milouin"
"0";"Guêpier d'Europe"
"0";"Hirondelle de rivage"
"0";"Moineau friquet"
"0";"Nette rousse"
"0";"Petit Gravelot"
"0";"Pie-grièche écorcheur"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Pouillot fitis"
"0";"Rousserolle effarvatte"
"0";"Rousserolle turdoïde"
"0";"Serin cini"
"0";"Sterne pierregarin"
