frname,lastobs,newcount,oldcount
Accenteur mouchet,2017,0,8
Aigle botté,2017,0,1
Bécasse des bois,2011,0,2
Bergeronnette des ruisseaux,2013,0,1
Bouvreuil pivoine,2009,0,1
Bruant jaune,2018,0,1
Faisan de Colchide,2009,0,1
Faucon hobereau,2018,0,4
Faucon pèlerin,2016,0,4
Gobemouche noir,2017,0,3
Héron cendré,2013,0,3
Hibou moyen-duc,2015,0,5
Linotte mélodieuse,2018,0,1
Mésange huppée,2017,0,2
Moineau friquet,2012,0,1
Perdrix rouge,2018,0,2
Pic épeichette,2010,0,2
Pic noir,2017,0,5
Pigeon biset (origine naturelle),2009,0,1
Pinson du Nord,2017,0,1
Pipit farlouse,2017,0,3
Pouillot fitis,2018,0,3
Tarier des prés,2017,0,1
Tarin des aulnes,2017,0,1
Tichodrome échelette,2018,0,1
Torcol fourmilier,2016,0,1
Traquet motteux,2017,0,1
