"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau variable"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bihoreau gris"
"0";"Blongios nain"
"0";"Bruant des roseaux"
"0";"Bruant jaune"
"0";"Bruant ortolan"
"0";"Canard mandarin"
"0";"Chevalier sylvain"
"0";"Combattant varié"
"0";"Cygne tuberculé"
"0";"Effraie des clochers"
"0";"Faucon kobez"
"0";"Fauvette des jardins"
"0";"Goéland brun"
"0";"Héron garde-boeufs"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Oedicnème criard"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Pie-grièche à tête rousse"
"0";"Pigeon colombin"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
"0";"Vautour fauve"
