"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Busard des roseaux"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Chevalier guignette"
"0";"Chevalier sylvain"
"0";"Cigogne noire"
"0";"Cisticole des joncs"
"0";"Cochevis huppé"
"0";"Corbeau freux"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Garrot à oeil d'or"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Goéland brun"
"0";"Harle huppé"
"0";"Hibou moyen-duc"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Loriot d'Europe"
"0";"Macreuse brune"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Nette rousse"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Pigeon colombin"
"0";"Pluvier doré"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Sterne naine"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
"0";"Vautour fauve"
