frname,lastobs,newcount,oldcount
Barge à queue noire,2017,0,3
Bécasse des bois,2015,0,2
Bruant fou,2017,0,1
Bruant ortolan,2009,0,1
Cigogne blanche,2018,0,5
Corbeau freux,2016,0,1
Courlis corlieu,2017,0,1
Grive mauvis,2015,0,3
Grosbec casse-noyaux,2018,0,20
Héron pourpré,2017,0,3
Hibou moyen-duc,2018,0,2
Mésange noire,2017,0,2
Moineau friquet,2018,0,3
Oie cendrée,2017,0,1
Oie des moissons,2017,0,26
Paon bleu,2016,0,1
Phragmite des joncs,2017,0,1
Pic mar,2018,0,2
Roitelet huppé,2015,0,1
Rousserolle effarvatte,2017,0,1
