"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bergeronnette des ruisseaux"
"0";"Bihoreau gris"
"0";"Bruant jaune"
"0";"Bruant proyer"
"0";"Bruant zizi"
"0";"Caille des blés"
"0";"Chevêche d'Athéna"
"0";"Choucas des tours"
"0";"Chouette hulotte"
"0";"Coucou gris"
"0";"Épervier d'Europe"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Fauvette babillarde"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Fuligule milouin"
"0";"Gobemouche gris"
"0";"Grive musicienne"
"0";"Grosbec casse-noyaux"
"0";"Hibou moyen-duc"
"0";"Hirondelle de fenêtre"
"0";"Huppe fasciée"
"0";"Loriot d'Europe"
"0";"Mésange boréale"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Pic cendré"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pinson du Nord"
"0";"Pipit des arbres"
"0";"Roitelet à triple bandeau"
"0";"Rossignol philomèle"
"0";"Rougequeue à front blanc"
"0";"Serin cini"
"0";"Tarin des aulnes"
"0";"Torcol fourmilier"
"0";"Tourterelle des bois"
"0";"Troglodyte mignon"
"0";"Vanneau huppé"
