"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bec-croisé des sapins"
"0";"Bruant ortolan"
"0";"Caille des blés"
"0";"Canard mandarin"
"0";"Chevêche d'Athéna"
"0";"Cigogne noire"
"0";"Faisan vénéré"
"0";"Garrot à oeil d'or"
"0";"Goéland brun"
"0";"Grand-duc d'Europe"
"0";"Grive litorne"
"0";"Grosbec casse-noyaux"
"0";"Harelde boréale"
"0";"Hirondelle de rochers"
"0";"Macreuse brune"
"0";"Martinet à ventre blanc"
"0";"Moineau soulcie"
"0";"Mouette pygmée"
"0";"Petit-duc scops"
"0";"Pigeon biset (origine naturelle)"
"0";"Pipit à gorge rousse"
"0";"Pipit des arbres"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pouillot fitis"
"0";"Rougequeue à front blanc"
"0";"Sarcelle d'été"
"0";"Tarier des prés"
"0";"Traquet motteux"
