"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bouvreuil pivoine"
"0";"Busard des roseaux"
"0";"Busard pâle"
"0";"Busard Saint-Martin"
"0";"Cincle plongeur"
"0";"Coucou gris"
"0";"Courlis corlieu"
"0";"Cygne tuberculé"
"0";"Foulque macroule"
"0";"Grive mauvis"
"0";"Hibou moyen-duc"
"0";"Hirondelle de fenêtre"
"0";"Locustelle tachetée"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange à longue queue"
"0";"Mésange boréale"
"0";"Mésange noire"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Phragmite des joncs"
"0";"Pinson du Nord"
"0";"Pluvier doré"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Serin cini"
