"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Alouette des champs"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bruant ortolan"
"0";"Bruant proyer"
"0";"Canard mandarin"
"0";"Chevalier guignette"
"0";"Choucas des tours"
"0";"Faisan de Colchide"
"0";"Faucon d'Eléonore"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Gobemouche gris"
"0";"Grande Aigrette"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Grimpereau des bois"
"0";"Grive litorne"
"0";"Loriot d'Europe"
"0";"Merle à plastron"
"0";"Milan royal"
"0";"Perdrix rouge"
"0";"Petit Gravelot"
"0";"Pipit farlouse"
"0";"Tarier des prés"
"0";"Tourterelle des bois"
