"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bruant zizi"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Chevalier gambette"
"0";"Chevalier guignette"
"0";"Cisticole des joncs"
"0";"Faisan de Colchide"
"0";"Héron pourpré"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Martinet à ventre blanc"
"0";"Merle à plastron"
"0";"Mésange boréale"
"0";"Phragmite des joncs"
"0";"Pie-grièche à tête rousse"
"0";"Pouillot fitis"
"0";"Rossignol philomèle"
"0";"Sarcelle d'été"
"0";"Tarin des aulnes"
"0";"Tichodrome échelette"
"0";"Torcol fourmilier"
"0";"Vautour moine"
