"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Bruant des roseaux"
"0";"Busard des roseaux"
"0";"Cochevis huppé"
"0";"Faisan de Colchide"
"0";"Faucon kobez"
"0";"Faucon pèlerin"
"0";"Foulque macroule"
"0";"Goéland argenté"
"0";"Goéland leucophée"
"0";"Locustelle tachetée"
"0";"Oedicnème criard"
"0";"Pic cendré"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Rousserolle turdoïde"
"0";"Sarcelle d'hiver"
"0";"Sizerin flammé"
"0";"Vautour fauve"
