"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Avocette élégante"
"0";"Bernache cravant"
"0";"Bihoreau gris"
"0";"Bouvreuil pivoine"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Courlis cendré"
"0";"Cygne noir"
"0";"Échasse blanche"
"0";"Engoulevent d'Europe"
"0";"Érismature rousse"
"0";"Faucon émerillon"
"0";"Fuligule milouinan"
"0";"Fuligule nyroca"
"0";"Gobemouche noir"
"0";"Grand Gravelot"
"0";"Grèbe à cou noir"
"0";"Guifette moustac"
"0";"Guifette noire"
"0";"Harle huppé"
"0";"Huîtrier pie"
"0";"Locustelle tachetée"
"0";"Macreuse brune"
"0";"Merle à plastron"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Ouette d'Egypte"
"0";"Phragmite des joncs"
"0";"Pie-grièche à tête rousse"
"0";"Pipit spioncelle"
"0";"Plongeon imbrin"
"0";"Pouillot siffleur"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'été"
