frname,lastobs,newcount,oldcount
Bécassine des marais,2010,0,1
Bernache nonnette,2018,0,3
Bihoreau gris,2011,0,3
Bruant jaune,2013,0,3
Busard cendré,2011,0,1
Butor étoilé,2010,0,2
Canard souchet,2019,0,6
Cochevis huppé,2010,0,2
Courlis cendré,2017,0,1
Cygne noir,2014,0,1
Fauvette des jardins,2017,0,14
Foulque macroule,2014,0,11
Guifette moustac,2011,0,1
Harle bièvre,2009,0,3
Hibou moyen-duc,2010,0,2
Martinet à ventre blanc,2013,0,1
Merle à plastron,2011,0,1
Nette rousse,2014,0,1
Oie à tête barrée,2015,0,2
Perruche ondulée,2017,0,1
Petit-duc scops,2018,0,2
Petit Gravelot,2018,0,11
Pie-grièche à tête rousse,2007,0,1
Pie-grièche écorcheur,2013,0,6
Pluvier doré,2015,0,2
Pouillot siffleur,2012,0,2
Spatule blanche,2012,0,1
Sterne pierregarin,2015,0,1
Tadorne casarca,2014,0,3
Tadorne de Belon,2014,0,1
Torcol fourmilier,2016,0,17
Traquet motteux,2013,0,5
