"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Avocette élégante"
"0";"Barge rousse"
"0";"Bec-croisé des sapins"
"0";"Bruant jaune"
"0";"Chevalier aboyeur"
"0";"Cygne noir"
"0";"Garrot à oeil d'or"
"0";"Grive litorne"
"0";"Guifette moustac"
"0";"Hibou des marais"
"0";"Mésange nonnette"
"0";"Moineau friquet"
"0";"Ouette d'Egypte"
"0";"Pipit des arbres"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pouillot ibérique"
"0";"Sarcelle d'été"
"0";"Torcol fourmilier"
"0";"Tournepierre à collier"
