"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bécassine sourde"
"0";"Bouvreuil pivoine"
"0";"Cigogne blanche"
"0";"Circaète Jean-le-Blanc"
"0";"Cochevis huppé"
"0";"Faucon pèlerin"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Oedicnème criard"
"0";"Oie cendrée"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Pipit rousseline"
"0";"Pluvier doré"
"0";"Rousserolle effarvatte"
"0";"Torcol fourmilier"
