frname,lastobs,newcount,oldcount
Autour des palombes,2016,0,8
Bergeronnette des ruisseaux,2018,0,6
Bergeronnette printanière,2018,0,7
Bondrée apivore,2015,0,6
Bruant proyer,2016,0,3
Busard cendré,2013,0,4
Caille des blés,2009,0,1
Chevalier culblanc,2018,0,3
Choucas des tours,2016,0,11
Cincle plongeur,2009,0,1
Courlis cendré,2015,0,1
Faucon hobereau,2015,0,1
Faucon pèlerin,2012,0,1
Gobemouche noir,2012,0,2
Hypolaïs ictérine,2009,0,1
Hypolaïs polyglotte,2018,0,3
Locustelle tachetée,2009,0,1
Mésange huppée,2017,0,6
Mouette rieuse,2013,0,2
Oie cendrée,2018,0,1
Pipit des arbres,2013,0,2
Pouillot siffleur,2018,0,10
Rousserolle verderolle,2009,0,1
Sarcelle d'été,2016,0,1
Serin cini,2014,0,2
Tadorne de Belon,2017,0,1
Traquet motteux,2018,0,1
