"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Canard souchet"
"0";"Chevalier aboyeur"
"0";"Courlis corlieu"
"0";"Cygne noir"
"0";"Fauvette pitchou"
"0";"Foulque macroule"
"0";"Gobemouche gris"
"0";"Gorgebleue à miroir"
"0";"Grèbe huppé"
"0";"Grive draine"
"0";"Grosbec casse-noyaux"
"0";"Guêpier d'Europe"
"0";"Hibou des marais"
"0";"Locustelle luscinioïde"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Océanite culblanc"
"0";"Petit Gravelot"
"0";"Phalarope à bec large"
"0";"Phragmite des joncs"
"0";"Pie-grièche méridionale"
"0";"Pipit spioncelle"
"0";"Pouillot fitis"
"0";"Râle d'eau"
"0";"Roitelet huppé"
"0";"Rousserolle turdoïde"
"0";"Sterne caugek"
"0";"Tarier des prés"
"0";"Tarin des aulnes"
"0";"Traquet motteux"
