"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bergeronnette printanière"
"0";"Bruant des roseaux"
"0";"Canard chipeau"
"0";"Cisticole des joncs"
"0";"Courlis corlieu"
"0";"Cygne noir"
"0";"Engoulevent d'Europe"
"0";"Faucon d'Eléonore"
"0";"Fauvette pitchou"
"0";"Goéland leucophée"
"0";"Hibou moyen-duc"
"0";"Huîtrier pie"
"0";"Locustelle tachetée"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Phragmite des joncs"
"0";"Pluvier doré"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne pierregarin"
