"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Autour des palombes"
"0";"Bécassine des marais"
"0";"Bergeronnette printanière"
"0";"Bruant fou"
"0";"Canard souchet"
"0";"Chevalier guignette"
"0";"Cincle plongeur"
"0";"Échasse blanche"
"0";"Faisan de Colchide"
"0";"Fauvette grisette"
"0";"Fauvette pitchou"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche noir"
"0";"Grande Aigrette"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Grive mauvis"
"0";"Héron garde-boeufs"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Hypolaïs polyglotte"
"0";"Oedicnème criard"
"0";"Petit Gravelot"
"0";"Pigeon colombin"
"0";"Pinson du Nord"
"0";"Pipit des arbres"
"0";"Pouillot de Bonelli"
"0";"Rémiz penduline"
"0";"Roitelet huppé"
"0";"Sterne pierregarin"
"0";"Tichodrome échelette"
"0";"Traquet oreillard"
"0";"Venturon montagnard"
