"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Aigrette garzette"
"0";"Alouette des champs"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bruant ortolan"
"0";"Bruant proyer"
"0";"Busard Saint-Martin"
"0";"Chevalier guignette"
"0";"Cigogne blanche"
"0";"Corneille mantelée"
"0";"Faucon d'Eléonore"
"0";"Faucon kobez"
"0";"Gobemouche gris"
"0";"Goéland leucophée"
"0";"Grand-duc d'Europe"
"0";"Grimpereau des bois"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Mésange nonnette"
"0";"Moineau soulcie"
"0";"Monticole bleu"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pie-grièche méridionale"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Rollier d'Europe"
"0";"Tarier des prés"
