"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Autour des palombes"
"0";"Bécasseau cocorli"
"0";"Bécasseau maubèche"
"0";"Bécasseau minute"
"0";"Bergeronnette printanière"
"0";"Bernache nonnette"
"0";"Blongios nain"
"0";"Bouvreuil pivoine"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Butor étoilé"
"0";"Canard mandarin"
"0";"Chevalier gambette"
"0";"Chevalier sylvain"
"0";"Corneille mantelée"
"0";"Échasse blanche"
"0";"Faucon émerillon"
"0";"Faucon kobez"
"0";"Fuligule milouinan"
"0";"Garrot à oeil d'or"
"0";"Goéland argenté"
"0";"Goéland pontique"
"0";"Guifette noire"
"0";"Harle piette"
"0";"Hibou moyen-duc"
"0";"Hirondelle rousseline"
"0";"Mouette pygmée"
"0";"Mouette tridactyle"
"0";"Oie rieuse"
"0";"Perruche à collier"
"0";"Petit Gravelot"
"0";"Pic noir"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Râle d'eau"
"0";"Rémiz penduline"
"0";"Sarcelle d'été"
"0";"Spatule blanche"
"0";"Sterne caspienne"
"0";"Sterne caugek"
"0";"Sterne naine"
"0";"Sterne pierregarin"
"0";"Tadorne casarca"
"0";"Tadorne de Belon"
"0";"Talève sultane"
