"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bruant zizi"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Canard mandarin"
"0";"Chevalier sylvain"
"0";"Chouette hulotte"
"0";"Cigogne noire"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Fuligule milouin"
"0";"Fuligule milouinan"
"0";"Fuligule morillon"
"0";"Garrot à oeil d'or"
"0";"Gobemouche noir"
"0";"Grèbe à cou noir"
"0";"Harle piette"
"0";"Hypolaïs ictérine"
"0";"Locustelle tachetée"
"0";"Mouette tridactyle"
"0";"Nette rousse"
"0";"Oie cendrée"
"0";"Pic cendré"
"0";"Pie-grièche grise"
"0";"Pipit des arbres"
"0";"Pouillot siffleur"
"0";"Tarier des prés"
"0";"Traquet motteux"
