"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bruant des roseaux"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Grand Cormoran"
"0";"Locustelle tachetée"
"0";"Pie-grièche à tête rousse"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Rousserolle verderolle"
"0";"Serin cini"
"0";"Torcol fourmilier"
"0";"Tourterelle des bois"
"0";"Vanneau huppé"
