"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Chevêchette d'Europe"
"0";"Circaète Jean-le-Blanc"
"0";"Foulque macroule"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche noir"
"0";"Grand-duc d'Europe"
"0";"Grive mauvis"
"0";"Héron pourpré"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Merle à plastron"
"0";"Oie rieuse"
"0";"Petit-duc scops"
"0";"Pic épeichette"
"0";"Pie-grièche grise"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
