"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur mouchet"
"0";"Autour des palombes"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette grise"
"0";"Bondrée apivore"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Bruant ortolan"
"0";"Bruant proyer"
"0";"Choucas des tours"
"0";"Chouette hulotte"
"0";"Crave à bec rouge"
"0";"Épervier d'Europe"
"0";"Faucon hobereau"
"0";"Fauvette mélanocéphale"
"0";"Grive litorne"
"0";"Grive musicienne"
"0";"Hirondelle de rivage"
"0";"Loriot d'Europe"
"0";"Mésange boréale"
"0";"Moineau friquet"
"0";"Monticole de roche"
"0";"Perdrix rouge"
"0";"Pic épeichette"
"0";"Pie-grièche écorcheur"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Rougequeue à front blanc"
"0";"Tarier pâtre"
"0";"Tarin des aulnes"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
"0";"Vautour fauve"
"0";"Vautour moine"
"0";"Venturon montagnard"
