"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Autour des palombes"
"0";"Barge à queue noire"
"0";"Bécasseau cocorli"
"0";"Bécasseau maubèche"
"0";"Bécasseau minute"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bernache nonnette"
"0";"Bondrée apivore"
"0";"Busard des roseaux"
"0";"Canard mandarin"
"0";"Chevalier arlequin"
"0";"Chevêche d'Athéna"
"0";"Cygne chanteur"
"0";"Échasse blanche"
"0";"Fuligule milouinan"
"0";"Garrot à oeil d'or"
"0";"Goéland argenté"
"0";"Goéland brun"
"0";"Goéland cendré"
"0";"Goéland pontique"
"0";"Grand-duc d'Europe"
"0";"Grand Gravelot"
"0";"Grèbe à cou noir"
"0";"Grèbe esclavon"
"0";"Grèbe jougris"
"0";"Guifette moustac"
"0";"Guifette noire"
"0";"Harle piette"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Huîtrier pie"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Ibis sacré"
"0";"Macreuse brune"
"0";"Merle à plastron"
"0";"Mouette mélanocéphale"
"0";"Mouette pygmée"
"0";"Oie à tête barrée"
"0";"Oie rieuse"
"0";"Perdrix rouge"
"0";"Pigeon colombin"
"0";"Pipit à gorge rousse"
"0";"Pluvier argenté"
"0";"Pluvier doré"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne caspienne"
"0";"Tourterelle des bois"
