"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Bruant jaune"
"0";"Canard colvert"
"0";"Canard souchet"
"0";"Corbeau freux"
"0";"Coucou gris"
"0";"Épervier d'Europe"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Fauvette babillarde"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Gallinule poule-d'eau"
"0";"Goéland argenté"
"0";"Grive draine"
"0";"Grive litorne"
"0";"Grive musicienne"
"0";"Héron cendré"
"0";"Hirondelle de fenêtre"
"0";"Hirondelle rustique"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Martinet noir"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Mésange nonnette"
"0";"Mouette rieuse"
"0";"Perdrix grise"
"0";"Pic vert"
"0";"Pigeon colombin"
"0";"Pigeon ramier"
"0";"Pluvier doré"
"0";"Pouillot véloce"
"0";"Rousserolle effarvatte"
"0";"Rousserolle verderolle"
"0";"Sittelle torchepot"
