frname,lastobs,newcount,oldcount
Aigle botté,2015,0,6
Autour des palombes,2018,0,2
Bécasse des bois,2018,0,4
Bouscarle de Cetti,2013,0,3
Bruant jaune,2012,0,2
Bruant proyer,2018,0,4
Busard cendré,2018,0,5
Cigogne noire,2018,0,2
Cincle plongeur,2018,0,6
Cygne tuberculé,2009,0,1
Effraie des clochers,2009,0,1
Engoulevent d'Europe,2012,0,2
Faisan de Colchide,2016,0,6
Faucon hobereau,2016,0,8
Gobemouche gris,2018,0,1
Gobemouche noir,2018,0,4
Grive litorne,2017,0,2
Grive mauvis,2018,0,1
Locustelle tachetée,2010,0,1
Perdrix rouge,2015,0,1
Pipit farlouse,2018,0,1
Pouillot de Bonelli,2018,0,1
Pouillot fitis,2016,0,1
Roitelet huppé,2018,0,3
Rougequeue à front blanc,2013,0,1
Tarier des prés,2018,0,1
Traquet motteux,2016,0,2
Vanneau huppé,2012,0,2
