frname,lastobs,newcount,oldcount
Bouscarle de Cetti,2018,0,1
Canard siffleur,2016,0,1
Chevalier aboyeur,2016,0,1
Chevalier guignette,2018,0,2
Cisticole des joncs,2016,0,30
Garrot à oeil d'or,2009,0,1
Goéland marin,2009,0,1
Harle bièvre,2009,0,1
Hirondelle de rivage,2016,0,2
Moineau friquet,2014,0,3
Nette rousse,2009,0,1
Perdrix rouge,2014,0,1
Petit Gravelot,2018,0,1
Phragmite des joncs,2018,0,1
Pic cendré,2009,0,1
Pie-grièche grise,2019,0,22
Pipit spioncelle,2017,0,1
Pouillot de Bonelli,2014,0,1
Rossignol philomèle,2009,0,1
Spatule blanche,2018,0,2
Traquet motteux,2018,0,2
