"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Barge à queue noire"
"0";"Bécasseau minute"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Bruant proyer"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier sylvain"
"0";"Circaète Jean-le-Blanc"
"0";"Cochevis huppé"
"0";"Combattant varié"
"0";"Fauvette pitchou"
"0";"Goéland cendré"
"0";"Gorgebleue à miroir"
"0";"Harle bièvre"
"0";"Hibou moyen-duc"
"0";"Ibis falcinelle"
"0";"Martinet à ventre blanc"
"0";"Mésange huppée"
"0";"Mouette tridactyle"
"0";"Pic mar"
"0";"Pigeon colombin"
"0";"Plongeon arctique"
"0";"Plongeon catmarin"
"0";"Plongeon imbrin"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Rémiz penduline"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Tadorne casarca"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Vautour fauve"
