"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Avocette élégante"
"0";"Bécasse des bois"
"0";"Butor étoilé"
"0";"Canard carolin"
"0";"Cigogne noire"
"0";"Circaète Jean-le-Blanc"
"0";"Goéland cendré"
"0";"Grand-duc d'Europe"
"0";"Guifette moustac"
"0";"Martinet noir"
"0";"Mésange boréale"
"0";"Mouette mélanocéphale"
"0";"Ouette d'Egypte"
"0";"Perdrix rouge"
"0";"Pie-grièche grise"
"0";"Serin cini"
"0";"Tadorne casarca"
"0";"Tarin des aulnes"
"0";"Torcol fourmilier"
