"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bruant zizi"
"0";"Busard pâle"
"0";"Cassenoix moucheté"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Chouette de Tengmalm"
"0";"Corbeau freux"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faucon pèlerin"
"0";"Goéland leucophée"
"0";"Grand-duc d'Europe"
"0";"Guêpier d'Europe"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Merle à plastron"
"0";"Mésange boréale"
"0";"Pie-grièche grise"
"0";"Pigeon colombin"
"0";"Pluvier argenté"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Torcol fourmilier"
