"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bondrée apivore"
"0";"Caille des blés"
"0";"Chevêche d'Athéna"
"0";"Chouette hulotte"
"0";"Circaète Jean-le-Blanc"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Guêpier d'Europe"
"0";"Hypolaïs polyglotte"
"0";"Oedicnème criard"
"0";"Pic noir"
"0";"Pie-grièche écorcheur"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Pouillot de Bonelli"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Rougequeue à front blanc"
"0";"Serin cini"
