"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Bécasseau cocorli"
"0";"Bécasseau sanderling"
"0";"Bondrée apivore"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Canard siffleur"
"0";"Chevalier gambette"
"0";"Corneille noire"
"0";"Crabier chevelu"
"0";"Échasse blanche"
"0";"Fauvette à lunettes"
"0";"Fauvette babillarde"
"0";"Goéland railleur"
"0";"Grand Cormoran"
"0";"Grand Gravelot"
"0";"Grèbe à cou noir"
"0";"Harle huppé"
"0";"Huîtrier pie"
"0";"Milan noir"
"0";"Moineau domestique"
"0";"Mouette pygmée"
"0";"Mouette rieuse"
"0";"Petit-duc scops"
"0";"Pingouin torda"
"0";"Pinson des arbres"
"0";"Pipit rousseline"
"0";"Pluvier argenté"
"0";"Pouillot fitis"
"0";"Rougequeue à front blanc"
"0";"Sterne caspienne"
"0";"Sterne naine"
"0";"Tarier des prés"
"0";"Tournepierre à collier"
"0";"Tourterelle des bois"
"0";"Traquet motteux"
