"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Bergeronnette printanière"
"0";"Bruant zizi"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Chevalier gambette"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Choucas des tours"
"0";"Corbeau freux"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Gallinule poule-d'eau"
"0";"Gélinotte des bois"
"0";"Gobemouche gris"
"0";"Gorgebleue à miroir"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Mésange huppée"
"0";"Phragmite des joncs"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Pigeon colombin"
"0";"Pipit farlouse"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Rousserolle effarvatte"
"0";"Serin cini"
