"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Alouette des champs"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bruant des neiges"
"0";"Bruant fou"
"0";"Bruant proyer"
"0";"Bruant zizi"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Canard colvert"
"0";"Chevalier culblanc"
"0";"Chouette hulotte"
"0";"Cisticole des joncs"
"0";"Échasse blanche"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Fauvette grisette"
"0";"Fuligule milouin"
"0";"Gobemouche noir"
"0";"Goéland leucophée"
"0";"Grèbe castagneux"
"0";"Grive draine"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rochers"
"0";"Huppe fasciée"
"0";"Merle à plastron"
"0";"Moineau friquet"
"0";"Moineau soulcie"
"0";"Oie cendrée"
"0";"Perdrix rouge"
"0";"Petit-duc scops"
"0";"Pic de Sharpe"
"0";"Pic épeichette"
"0";"Pie bavarde"
"0";"Pouillot siffleur"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Tarier des prés"
"0";"Tourterelle des bois"
"0";"Tourterelle turque"
"0";"Verdier d'Europe"
