"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bergeronnette des ruisseaux"
"0";"Bruant jaune"
"0";"Canard chipeau"
"0";"Chevalier arlequin"
"0";"Coucou gris"
"0";"Fauvette babillarde"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Goéland à ailes blanches"
"0";"Grande Aigrette"
"0";"Grimpereau des jardins"
"0";"Harle bièvre"
"0";"Moineau friquet"
"0";"Perdrix grise"
"0";"Phragmite des joncs"
"0";"Pic épeichette"
"0";"Pic vert"
"0";"Roitelet à triple bandeau"
"0";"Rousserolle effarvatte"
"0";"Tourterelle des bois"
